x,stress,truck_position,source,position
[m],[MPa],[-],[-],[-]
75.33766666666698,11.076239999999993,left,measurement,H5_B_S
75.45533333333364,10.951920000000008,left,measurement,H5_B_S
75.5730000000003,10.879679999999999,left,measurement,H5_B_S
75.69066666666698,10.830960000000005,left,measurement,H5_B_S
75.80833333333365,10.812479999999999,left,measurement,H5_B_S
75.92600000000031,10.847339999999999,left,measurement,H5_B_S
76.04366666666698,10.90383,left,measurement,H5_B_S
76.16133333333364,10.889759999999999,left,measurement,H5_B_S
76.27900000000031,10.855949999999998,left,measurement,H5_B_S
76.39666666666699,10.810589999999996,left,measurement,H5_B_S
76.51433333333365,10.713360000000003,left,measurement,H5_B_S
76.63200000000032,10.57266,left,measurement,H5_B_S
76.74966666666698,10.446029999999999,left,measurement,H5_B_S
76.86733333333365,10.32381,left,measurement,H5_B_S
76.98500000000031,10.232039999999998,left,measurement,H5_B_S
77.10266666666699,10.129139999999996,left,measurement,H5_B_S
77.22033333333366,10.091550000000002,left,measurement,H5_B_S
77.33800000000032,10.005660000000002,left,measurement,H5_B_S
77.45566666666699,9.968700000000005,left,measurement,H5_B_S
77.57333333333365,9.926490000000001,left,measurement,H5_B_S
77.69100000000032,9.839970000000006,left,measurement,H5_B_S
77.808666666667,9.817289999999993,left,measurement,H5_B_S
77.92633333333366,9.806160000000006,left,measurement,H5_B_S
78.04400000000032,9.793980000000007,left,measurement,H5_B_S
78.16166666666699,9.768569999999999,left,measurement,H5_B_S
78.27933333333365,9.75639,left,measurement,H5_B_S
78.39700000000032,9.713760000000006,left,measurement,H5_B_S
78.514666666667,9.591120000000005,left,measurement,H5_B_S
78.63233333333366,9.486750000000002,left,measurement,H5_B_S
78.75000000000033,9.393720000000005,left,measurement,H5_B_S
78.86766666666699,9.295230000000007,left,measurement,H5_B_S
78.98533333333366,9.199470000000003,left,measurement,H5_B_S
79.10300000000032,9.118200000000003,left,measurement,H5_B_S
79.220666666667,9.069270000000001,left,measurement,H5_B_S
79.33833333333367,9.045749999999996,left,measurement,H5_B_S
79.45600000000033,8.98905,left,measurement,H5_B_S
79.573666666667,8.904210000000003,left,measurement,H5_B_S
79.69133333333366,8.804250000000001,left,measurement,H5_B_S
79.80900000000032,8.739779999999998,left,measurement,H5_B_S
79.926666666667,8.707230000000004,left,measurement,H5_B_S
80.04433333333367,8.672370000000004,left,measurement,H5_B_S
80.16200000000033,8.649899999999999,left,measurement,H5_B_S
80.279666666667,8.601600000000007,left,measurement,H5_B_S
80.39733333333366,8.581020000000004,left,measurement,H5_B_S
80.51500000000033,8.51865,left,measurement,H5_B_S
80.632666666667,8.474759999999998,left,measurement,H5_B_S
80.75033333333367,8.40861,left,measurement,H5_B_S
80.86800000000034,8.356530000000001,left,measurement,H5_B_S
80.985666666667,8.29962000000001,left,measurement,H5_B_S
81.10333333333367,8.258880000000007,left,measurement,H5_B_S
81.22100000000033,8.265389999999996,left,measurement,H5_B_S
81.33866666666701,8.239559999999997,left,measurement,H5_B_S
81.45633333333367,8.173620000000005,left,measurement,H5_B_S
81.57400000000034,8.092350000000005,left,measurement,H5_B_S
81.691666666667,8.015700000000002,left,measurement,H5_B_S
81.80933333333367,7.936530000000001,left,measurement,H5_B_S
81.92700000000033,7.843500000000004,left,measurement,H5_B_S
82.04466666666701,7.755300000000001,left,measurement,H5_B_S
82.16233333333368,7.710989999999999,left,measurement,H5_B_S
82.28000000000034,7.621109999999999,left,measurement,H5_B_S
82.397666666667,7.555589999999997,left,measurement,H5_B_S
82.51533333333367,7.525560000000002,left,measurement,H5_B_S
82.63300000000034,7.478309999999998,left,measurement,H5_B_S
82.75066666666702,7.411739999999996,left,measurement,H5_B_S
82.86833333333368,7.407960000000002,left,measurement,H5_B_S
82.98600000000035,7.358609999999999,left,measurement,H5_B_S
83.10366666666701,7.361339999999994,left,measurement,H5_B_S
83.22133333333367,7.336979999999997,left,measurement,H5_B_S
83.33900000000034,7.2848999999999995,left,measurement,H5_B_S
83.45666666666702,7.277970000000008,left,measurement,H5_B_S
83.57433333333368,7.228200000000003,left,measurement,H5_B_S
83.69200000000035,7.1925,left,measurement,H5_B_S
83.80966666666701,7.167720000000001,left,measurement,H5_B_S
83.92733333333368,7.128029999999996,left,measurement,H5_B_S
84.04500000000034,7.05264,left,measurement,H5_B_S
84.16266666666701,6.979139999999996,left,measurement,H5_B_S
84.28033333333369,6.8649,left,measurement,H5_B_S
84.39800000000035,6.743939999999995,left,measurement,H5_B_S
84.51566666666702,6.662250000000005,left,measurement,H5_B_S
84.63333333333368,6.559350000000003,left,measurement,H5_B_S
84.75100000000035,6.468000000000002,left,measurement,H5_B_S
84.86866666666701,6.464220000000008,left,measurement,H5_B_S
84.98633333333369,6.417809999999995,left,measurement,H5_B_S
85.10400000000035,6.4010099999999985,left,measurement,H5_B_S
85.22166666666702,6.418020000000002,left,measurement,H5_B_S
85.33933333333368,6.415709999999997,left,measurement,H5_B_S
85.45700000000035,6.410880000000004,left,measurement,H5_B_S
85.57466666666701,6.376439999999994,left,measurement,H5_B_S
85.69233333333369,6.3432600000000035,left,measurement,H5_B_S
85.81000000000036,6.349770000000005,left,measurement,H5_B_S
85.92766666666702,6.306720000000008,left,measurement,H5_B_S
86.04533333333369,6.2376300000000064,left,measurement,H5_B_S
86.16300000000035,6.16518,left,measurement,H5_B_S
86.28066666666702,6.098189999999997,left,measurement,H5_B_S
86.3983333333337,5.994870000000005,left,measurement,H5_B_S
86.51600000000036,5.932289999999993,left,measurement,H5_B_S
86.63366666666703,5.850809999999997,left,measurement,H5_B_S
86.75133333333369,5.786759999999997,left,measurement,H5_B_S
86.86900000000036,5.713680000000005,left,measurement,H5_B_S
86.98666666666702,5.624639999999998,left,measurement,H5_B_S
87.1043333333337,5.590620000000003,left,measurement,H5_B_S
87.22200000000036,5.559750000000005,left,measurement,H5_B_S
87.33966666666703,5.484359999999997,left,measurement,H5_B_S
87.4573333333337,5.483939999999995,left,measurement,H5_B_S
87.57500000000036,5.458950000000001,left,measurement,H5_B_S
87.69266666666702,5.489400000000009,left,measurement,H5_B_S
87.8103333333337,5.537279999999999,left,measurement,H5_B_S
87.92800000000037,5.501999999999997,left,measurement,H5_B_S
88.04566666666703,5.479530000000003,left,measurement,H5_B_S
88.1633333333337,5.433539999999993,left,measurement,H5_B_S
88.28100000000036,5.351639999999995,left,measurement,H5_B_S
88.39866666666703,5.2390800000000075,left,measurement,H5_B_S
88.5163333333337,5.1363900000000005,left,measurement,H5_B_S
88.63400000000037,5.02488,left,measurement,H5_B_S
88.75166666666703,4.8862800000000055,left,measurement,H5_B_S
88.8693333333337,4.799130000000002,left,measurement,H5_B_S
88.98700000000036,4.7266799999999956,left,measurement,H5_B_S
89.10466666666703,4.634070000000001,left,measurement,H5_B_S
89.22233333333371,4.578420000000004,left,measurement,H5_B_S
89.34000000000037,4.525920000000005,left,measurement,H5_B_S
89.45766666666704,4.479930000000006,left,measurement,H5_B_S
89.5753333333337,4.4345700000000035,left,measurement,H5_B_S
89.69300000000037,4.409579999999997,left,measurement,H5_B_S
89.81066666666703,4.380389999999996,left,measurement,H5_B_S
89.92833333333371,4.382070000000004,left,measurement,H5_B_S
90.04600000000038,4.355609999999997,left,measurement,H5_B_S
90.16366666666704,4.360230000000007,left,measurement,H5_B_S
90.2813333333337,4.335030000000006,left,measurement,H5_B_S
90.39900000000037,4.29702000000001,left,measurement,H5_B_S
90.51666666666704,4.214910000000005,left,measurement,H5_B_S
90.63433333333371,4.114320000000008,left,measurement,H5_B_S
90.75200000000038,4.033050000000008,left,measurement,H5_B_S
90.86966666666704,3.933089999999997,left,measurement,H5_B_S
90.98733333333371,3.8537099999999995,left,measurement,H5_B_S
91.10500000000037,3.783150000000009,left,measurement,H5_B_S
91.22266666666704,3.6880200000000025,left,measurement,H5_B_S
91.34033333333372,3.660720000000003,left,measurement,H5_B_S
91.45800000000038,3.606750000000002,left,measurement,H5_B_S
91.57566666666705,3.547530000000006,left,measurement,H5_B_S
91.69333333333371,3.5063700000000004,left,measurement,H5_B_S
91.81100000000038,3.445260000000001,left,measurement,H5_B_S
91.92866666666704,3.437909999999996,left,measurement,H5_B_S
92.04633333333372,3.3946500000000044,left,measurement,H5_B_S
92.16400000000039,3.364830000000005,left,measurement,H5_B_S
92.28166666666705,3.3509700000000104,left,measurement,H5_B_S
92.39933333333371,3.319050000000001,left,measurement,H5_B_S
92.51700000000038,3.281670000000002,left,measurement,H5_B_S
92.63466666666704,3.2480700000000087,left,measurement,H5_B_S
92.75233333333372,3.2228700000000075,left,measurement,H5_B_S
92.87000000000039,3.1714200000000066,left,measurement,H5_B_S
92.98766666666705,3.1111499999999994,left,measurement,H5_B_S
93.10533333333372,3.079859999999999,left,measurement,H5_B_S
93.22300000000038,3.043320000000004,left,measurement,H5_B_S
93.34066666666705,2.9832600000000036,left,measurement,H5_B_S
93.45833333333373,2.923200000000003,left,measurement,H5_B_S
93.57600000000039,2.8402500000000073,left,measurement,H5_B_S
93.69366666666706,2.753520000000005,left,measurement,H5_B_S
93.81133333333372,2.6594399999999974,left,measurement,H5_B_S
93.92900000000039,2.552970000000008,left,measurement,H5_B_S
94.04666666666705,2.4387299999999996,left,measurement,H5_B_S
94.16433333333373,2.3545200000000097,left,measurement,H5_B_S
94.2820000000004,2.2745100000000034,left,measurement,H5_B_S
94.39966666666706,2.233349999999998,left,measurement,H5_B_S
94.51733333333372,2.1938700000000004,left,measurement,H5_B_S
94.63500000000039,2.1714000000000064,left,measurement,H5_B_S
94.75266666666705,2.17623,left,measurement,H5_B_S
94.87033333333373,2.1386399999999934,left,measurement,H5_B_S
94.9880000000004,2.103360000000004,left,measurement,H5_B_S
95.10566666666706,2.1056700000000093,left,measurement,H5_B_S
95.22333333333373,2.0428800000000016,left,measurement,H5_B_S
95.34100000000039,1.996470000000001,left,measurement,H5_B_S
95.45866666666706,1.944179999999996,left,measurement,H5_B_S
95.57633333333374,1.8727800000000012,left,measurement,H5_B_S
95.6940000000004,1.8314100000000006,left,measurement,H5_B_S
95.81166666666707,1.7522399999999987,left,measurement,H5_B_S
95.92933333333373,1.6978500000000076,left,measurement,H5_B_S
96.0470000000004,1.6107000000000034,left,measurement,H5_B_S
96.16466666666706,1.5119999999999976,left,measurement,H5_B_S
96.28233333333372,1.4250600000000122,left,measurement,H5_B_S
96.4000000000004,1.346310000000012,left,measurement,H5_B_S
96.51766666666707,1.2929700000000082,left,measurement,H5_B_S
96.63533333333373,1.2442499999999903,left,measurement,H5_B_S
96.7530000000004,1.206450000000001,left,measurement,H5_B_S
96.87066666666706,1.1967900000000025,left,measurement,H5_B_S
96.98833333333373,1.1774700000000058,left,measurement,H5_B_S
97.1060000000004,1.184819999999999,left,measurement,H5_B_S
97.22366666666707,1.1717999999999966,left,measurement,H5_B_S
97.34133333333374,1.1415600000000075,left,measurement,H5_B_S
97.4590000000004,1.1096399999999982,left,measurement,H5_B_S
97.57666666666707,1.0453800000000018,left,measurement,H5_B_S
97.69433333333373,0.9750300000000061,left,measurement,H5_B_S
97.81200000000041,0.9019499999999914,left,measurement,H5_B_S
97.92966666666707,0.8208899999999982,left,measurement,H5_B_S
98.04733333333374,0.7482299999999975,left,measurement,H5_B_S
98.1650000000004,0.6761999999999938,left,measurement,H5_B_S
98.28266666666707,0.5995499999999918,left,measurement,H5_B_S
98.40033333333373,0.5380200000000025,left,measurement,H5_B_S
98.51800000000041,0.47061000000000885,left,measurement,H5_B_S
98.63566666666708,0.4099199999999996,left,measurement,H5_B_S
98.75333333333374,0.33768000000000087,left,measurement,H5_B_S
98.87100000000041,0.28979999999999906,left,measurement,H5_B_S
98.98866666666707,0.25304999999999667,left,measurement,H5_B_S
99.10633333333374,0.21756000000001222,left,measurement,H5_B_S
99.22400000000042,0.18564000000000305,left,measurement,H5_B_S
99.34166666666708,0.16589999999999236,left,measurement,H5_B_S
99.45933333333375,0.12201000000000363,left,measurement,H5_B_S
99.57700000000041,0.0726600000000127,left,measurement,H5_B_S
99.69466666666708,0.03129000000000019,left,measurement,H5_B_S
99.81233333333374,-0.019319999999996753,left,measurement,H5_B_S
99.93000000000042,-0.0970199999999977,left,measurement,H5_B_S
100.04766666666708,-0.17513999999998872,left,measurement,H5_B_S
100.16533333333375,-0.23646000000000697,left,measurement,H5_B_S
100.28300000000041,-0.3074399999999878,left,measurement,H5_B_S
100.40066666666708,-0.3824100000000055,left,measurement,H5_B_S
100.51833333333374,-0.44498999999999395,left,measurement,H5_B_S
100.63600000000042,-0.5025299999999941,left,measurement,H5_B_S
100.75366666666709,-0.5724599999999997,left,measurement,H5_B_S
100.87133333333375,-0.6258000000000038,left,measurement,H5_B_S
100.98900000000042,-0.6808200000000039,left,measurement,H5_B_S
101.10666666666708,-0.7299599999999998,left,measurement,H5_B_S
101.22433333333375,-0.763560000000005,left,measurement,H5_B_S
101.34200000000043,-0.7839300000000008,left,measurement,H5_B_S
101.45966666666709,-0.8276100000000065,left,measurement,H5_B_S
101.57733333333375,-0.8454600000000022,left,measurement,H5_B_S
101.69500000000042,-0.8723399999999872,left,measurement,H5_B_S
101.81266666666708,-0.9101399999999887,left,measurement,H5_B_S
101.93033333333375,-0.9536099999999993,left,measurement,H5_B_S
102.04800000000043,-1.0077899999999953,left,measurement,H5_B_S
102.1656666666671,-1.0691100000000018,left,measurement,H5_B_S
102.28333333333376,-1.1379899999999963,left,measurement,H5_B_S
102.40100000000042,-1.1982600000000037,left,measurement,H5_B_S
102.51866666666709,-1.258950000000001,left,measurement,H5_B_S
102.63633333333375,-1.3290899999999897,left,measurement,H5_B_S
102.75400000000043,-1.3906200000000029,left,measurement,H5_B_S
102.8716666666671,-1.4559299999999984,left,measurement,H5_B_S
102.98933333333376,-1.5176699999999947,left,measurement,H5_B_S
103.10700000000043,-1.5859199999999924,left,measurement,H5_B_S
103.22466666666709,-1.6440899999999896,left,measurement,H5_B_S
103.34233333333376,-1.6926000000000003,left,measurement,H5_B_S
103.46000000000043,-1.733129999999997,left,measurement,H5_B_S
103.5776666666671,-1.7730299999999966,left,measurement,H5_B_S
103.69533333333376,-1.812299999999999,left,measurement,H5_B_S
103.81300000000043,-1.8477899999999954,left,measurement,H5_B_S
103.9306666666671,-1.8826500000000066,left,measurement,H5_B_S
104.04833333333376,-1.9305299999999965,left,measurement,H5_B_S
104.16600000000044,-2.0019299999999913,left,measurement,H5_B_S
104.2836666666671,-2.0510699999999993,left,measurement,H5_B_S
104.40133333333377,-2.097269999999993,left,measurement,H5_B_S
104.51900000000043,-2.153760000000006,left,measurement,H5_B_S
104.6366666666671,-2.204370000000003,left,measurement,H5_B_S
104.75433333333376,-2.258549999999999,left,measurement,H5_B_S
104.87200000000044,-2.3089500000000007,left,measurement,H5_B_S
104.9896666666671,-2.3331000000000026,left,measurement,H5_B_S
105.10733333333377,-2.371950000000003,left,measurement,H5_B_S
105.22500000000043,-2.4261299999999992,left,measurement,H5_B_S
105.3426666666671,-2.4805200000000025,left,measurement,H5_B_S
105.46033333333376,-2.526300000000006,left,measurement,H5_B_S
105.57800000000044,-2.590769999999998,left,measurement,H5_B_S
105.69566666666711,-2.6544000000000088,left,measurement,H5_B_S
105.81333333333377,-2.7121500000000043,left,measurement,H5_B_S
105.93100000000044,-2.751839999999997,left,measurement,H5_B_S
106.0486666666671,-2.7967799999999965,left,measurement,H5_B_S
106.16633333333377,-2.8490700000000015,left,measurement,H5_B_S
106.28400000000045,-2.8780500000000084,left,measurement,H5_B_S
106.40166666666711,-2.89506,left,measurement,H5_B_S
106.51933333333378,-2.9353799999999897,left,measurement,H5_B_S
106.63700000000044,-2.972129999999992,left,measurement,H5_B_S
106.7546666666671,-3.0074100000000055,left,measurement,H5_B_S
106.87233333333377,-3.072720000000001,left,measurement,H5_B_S
106.99000000000045,-3.1212299999999997,left,measurement,H5_B_S
107.10766666666711,-3.1726800000000006,left,measurement,H5_B_S
107.22533333333378,-3.235679999999991,left,measurement,H5_B_S
107.34300000000044,-3.275579999999991,left,measurement,H5_B_S
107.46066666666711,-3.332909999999996,left,measurement,H5_B_S
107.57833333333377,-3.3978000000000015,left,measurement,H5_B_S
107.69600000000045,-3.470460000000002,left,measurement,H5_B_S
107.81366666666712,-3.530309999999995,left,measurement,H5_B_S
107.93133333333378,-3.595620000000003,left,measurement,H5_B_S
108.04900000000045,-3.650429999999996,left,measurement,H5_B_S
108.16666666666711,-3.708179999999991,left,measurement,H5_B_S
108.28433333333378,-3.7457699999999976,left,measurement,H5_B_S
108.40200000000044,-3.7690799999999953,left,measurement,H5_B_S
108.51966666666712,-3.7974299999999936,left,measurement,H5_B_S
108.63733333333379,-3.812969999999996,left,measurement,H5_B_S
108.75500000000045,-3.8434199999999925,left,measurement,H5_B_S
108.87266666666712,-3.865050000000006,left,measurement,H5_B_S
108.99033333333378,-3.8973899999999935,left,measurement,H5_B_S
109.10800000000044,-3.9601800000000007,left,measurement,H5_B_S
109.22566666666712,-4.006800000000008,left,measurement,H5_B_S
109.34333333333379,-4.082189999999993,left,measurement,H5_B_S
109.46100000000045,-4.156950000000003,left,measurement,H5_B_S
109.57866666666712,-4.227510000000006,left,measurement,H5_B_S
109.69633333333378,-4.290509999999997,left,measurement,H5_B_S
109.81400000000045,-4.356659999999996,left,measurement,H5_B_S
109.93166666666713,-4.422809999999996,left,measurement,H5_B_S
110.04933333333379,-4.455779999999992,left,measurement,H5_B_S
110.16700000000046,-4.469639999999986,left,measurement,H5_B_S
110.28466666666712,-4.477620000000001,left,measurement,H5_B_S
110.40233333333379,-4.505550000000008,left,measurement,H5_B_S
110.52000000000045,-4.53516,left,measurement,H5_B_S
110.63766666666713,-4.547760000000001,left,measurement,H5_B_S
110.7553333333338,-4.5675,left,measurement,H5_B_S
110.87300000000046,-4.618109999999997,left,measurement,H5_B_S
110.99066666666712,-4.6563300000000005,left,measurement,H5_B_S
111.10833333333379,-4.70085000000001,left,measurement,H5_B_S
111.22600000000045,-4.75922999999999,left,measurement,H5_B_S
111.34366666666713,-4.809210000000002,left,measurement,H5_B_S
111.4613333333338,-4.868009999999996,left,measurement,H5_B_S
111.57900000000046,-4.926600000000008,left,measurement,H5_B_S
111.69666666666713,-4.9719599999999975,left,measurement,H5_B_S
111.81433333333379,-5.0265599999999955,left,measurement,H5_B_S
111.93200000000046,-5.070660000000003,left,measurement,H5_B_S
112.04966666666714,-5.109300000000008,left,measurement,H5_B_S
112.1673333333338,-5.1328200000000015,left,measurement,H5_B_S
112.28500000000047,-5.140589999999997,left,measurement,H5_B_S
112.40266666666713,-5.190989999999987,left,measurement,H5_B_S
112.5203333333338,-5.232359999999999,left,measurement,H5_B_S
112.63800000000046,-5.261970000000003,left,measurement,H5_B_S
112.75566666666714,-5.327700000000001,left,measurement,H5_B_S
112.8733333333338,-5.394689999999993,left,measurement,H5_B_S
112.99100000000047,-5.4709199999999925,left,measurement,H5_B_S
113.10866666666713,-5.534550000000004,left,measurement,H5_B_S
113.2263333333338,-5.596710000000002,left,measurement,H5_B_S
113.34400000000046,-5.6712600000000055,left,measurement,H5_B_S
113.46166666666714,-5.700660000000003,left,measurement,H5_B_S
113.5793333333338,-5.7271199999999975,left,measurement,H5_B_S
113.69700000000047,-5.75672999999999,left,measurement,H5_B_S
113.81466666666714,-5.758830000000001,left,measurement,H5_B_S
113.9323333333338,-5.763239999999992,left,measurement,H5_B_S
114.05000000000047,-5.769119999999996,left,measurement,H5_B_S
114.16766666666715,-5.778779999999994,left,measurement,H5_B_S
114.28533333333381,-5.816160000000005,left,measurement,H5_B_S
114.40300000000047,-5.842410000000005,left,measurement,H5_B_S
114.52066666666714,-5.873279999999991,left,measurement,H5_B_S
114.6383333333338,-5.934389999999991,left,measurement,H5_B_S
114.75600000000047,-5.993189999999997,left,measurement,H5_B_S
114.87366666666715,-6.068160000000003,left,measurement,H5_B_S
114.99133333333381,-6.140820000000003,left,measurement,H5_B_S
115.10900000000048,-6.185339999999989,left,measurement,H5_B_S
115.22666666666714,-6.228179999999991,left,measurement,H5_B_S
115.34433333333381,-6.290969999999999,left,measurement,H5_B_S
115.46200000000047,-6.329819999999999,left,measurement,H5_B_S
115.57966666666715,-6.352710000000006,left,measurement,H5_B_S
115.69733333333382,-6.377489999999994,left,measurement,H5_B_S
115.81500000000048,-6.398700000000005,left,measurement,H5_B_S
115.93266666666715,-6.408569999999999,left,measurement,H5_B_S
116.05033333333381,-6.398700000000005,left,measurement,H5_B_S
116.16800000000048,-6.404999999999999,left,measurement,H5_B_S
116.28566666666715,-6.407729999999995,left,measurement,H5_B_S
116.40333333333382,-6.418860000000007,left,measurement,H5_B_S
116.52100000000048,-6.440700000000003,left,measurement,H5_B_S
116.63866666666715,-6.506430000000001,left,measurement,H5_B_S
116.75633333333381,-6.5751,left,measurement,H5_B_S
116.87400000000048,-6.633900000000007,left,measurement,H5_B_S
116.99166666666716,-6.719579999999998,left,measurement,H5_B_S
117.10933333333382,-6.796859999999997,left,measurement,H5_B_S
117.22700000000049,-6.846839999999997,left,measurement,H5_B_S
117.34466666666715,-6.899550000000003,left,measurement,H5_B_S
117.46233333333382,-6.92748,left,measurement,H5_B_S
117.58000000000048,-6.954570000000004,left,measurement,H5_B_S
117.69766666666716,-6.9818700000000025,left,measurement,H5_B_S
117.81533333333383,-6.997410000000006,left,measurement,H5_B_S
117.93300000000049,-7.012950000000008,left,measurement,H5_B_S
118.05066666666715,-7.015260000000001,left,measurement,H5_B_S
118.16833333333382,-7.039829999999993,left,measurement,H5_B_S
118.28600000000048,-7.069019999999995,left,measurement,H5_B_S
118.40366666666716,-7.099259999999997,left,measurement,H5_B_S
118.52133333333383,-7.129079999999996,left,measurement,H5_B_S
118.6390000000005,-7.1738100000000005,left,measurement,H5_B_S
118.75666666666716,-7.220429999999996,left,measurement,H5_B_S
118.87433333333382,-7.271670000000002,left,measurement,H5_B_S
118.99200000000049,-7.298760000000006,left,measurement,H5_B_S
119.10966666666717,-7.371419999999994,left,measurement,H5_B_S
119.22733333333383,-7.433160000000003,left,measurement,H5_B_S
119.3450000000005,-7.477889999999996,left,measurement,H5_B_S
119.46266666666716,-7.537110000000004,left,measurement,H5_B_S
119.58033333333383,-7.586670000000002,left,measurement,H5_B_S
119.69800000000049,-7.623839999999994,left,measurement,H5_B_S
119.81566666666717,-7.640429999999996,left,measurement,H5_B_S
119.93333333333383,-7.657229999999992,left,measurement,H5_B_S
120.0510000000005,-7.6746599999999985,left,measurement,H5_B_S
120.16866666666716,-7.65492,left,measurement,H5_B_S
120.28633333333383,-7.644419999999997,left,measurement,H5_B_S
120.4040000000005,-7.64168999999999,left,measurement,H5_B_S
120.52166666666716,-7.637909999999995,left,measurement,H5_B_S
120.63933333333384,-7.65135,left,measurement,H5_B_S
120.7570000000005,-7.6702500000000065,left,measurement,H5_B_S
120.87466666666717,-7.700069999999994,left,measurement,H5_B_S
120.99233333333383,-7.752569999999994,left,measurement,H5_B_S
121.1100000000005,-7.78553999999999,left,measurement,H5_B_S
121.22766666666716,-7.8348899999999935,left,measurement,H5_B_S
121.34533333333384,-7.879410000000003,left,measurement,H5_B_S
121.4630000000005,-7.935900000000004,left,measurement,H5_B_S
121.58066666666717,-7.988609999999999,left,measurement,H5_B_S
121.69833333333384,-8.02682999999999,left,measurement,H5_B_S
121.8160000000005,-8.06672999999999,left,measurement,H5_B_S
121.93366666666716,-8.081219999999993,left,measurement,H5_B_S
122.05133333333384,-8.089829999999992,left,measurement,H5_B_S
122.16900000000051,-8.084999999999999,left,measurement,H5_B_S
122.28666666666717,-8.039010000000001,left,measurement,H5_B_S
122.40433333333384,-8.030609999999996,left,measurement,H5_B_S
122.5220000000005,-8.027669999999995,left,measurement,H5_B_S
122.63966666666717,-8.024729999999993,left,measurement,H5_B_S
122.75733333333385,-8.049510000000003,left,measurement,H5_B_S
122.87500000000051,-8.090669999999998,left,measurement,H5_B_S
122.99266666666718,-8.129310000000002,left,measurement,H5_B_S
123.11033333333384,-8.20113,left,measurement,H5_B_S
123.2280000000005,-8.280089999999994,left,measurement,H5_B_S
123.34566666666717,-8.377529999999993,left,measurement,H5_B_S
123.46333333333385,-8.473500000000005,left,measurement,H5_B_S
123.58100000000051,-8.554559999999997,left,measurement,H5_B_S
123.69866666666718,-8.61756,left,measurement,H5_B_S
123.81633333333384,-8.629739999999986,left,measurement,H5_B_S
123.93400000000051,-8.621759999999997,left,measurement,H5_B_S
124.05166666666717,-8.596350000000001,left,measurement,H5_B_S
124.16933333333385,-8.556870000000004,left,measurement,H5_B_S
124.28700000000052,-8.516129999999999,left,measurement,H5_B_S
124.40466666666718,-8.490300000000001,left,measurement,H5_B_S
124.52233333333385,-8.481479999999994,left,measurement,H5_B_S
124.64000000000051,-8.491770000000002,left,measurement,H5_B_S
124.75766666666718,-8.514450000000004,left,measurement,H5_B_S
124.87533333333386,-8.579969999999994,left,measurement,H5_B_S
124.99300000000052,-8.631419999999995,left,measurement,H5_B_S
125.11066666666719,-8.69085000000001,left,measurement,H5_B_S
125.22833333333385,-8.759729999999992,left,measurement,H5_B_S
125.34600000000052,-8.825879999999993,left,measurement,H5_B_S
125.46366666666718,-8.88762,left,measurement,H5_B_S
125.58133333333386,-8.915550000000009,left,measurement,H5_B_S
125.69900000000052,-8.930460000000002,left,measurement,H5_B_S
125.81666666666719,-8.950409999999996,left,measurement,H5_B_S
125.93433333333385,-8.907779999999988,left,measurement,H5_B_S
126.05200000000052,-8.868300000000003,left,measurement,H5_B_S
126.16966666666718,-8.815800000000003,left,measurement,H5_B_S
126.28733333333386,-8.772329999999993,left,measurement,H5_B_S
126.40500000000053,-8.745239999999988,left,measurement,H5_B_S
126.52266666666719,-8.732639999999988,left,measurement,H5_B_S
126.64033333333386,-8.75637,left,measurement,H5_B_S
126.75800000000052,-8.785350000000006,left,measurement,H5_B_S
126.87566666666719,-8.816850000000002,left,measurement,H5_B_S
126.99333333333387,-8.879010000000001,left,measurement,H5_B_S
127.11100000000053,-8.918700000000005,left,measurement,H5_B_S
127.2286666666672,-8.96637,left,measurement,H5_B_S
127.34633333333386,-8.996819999999996,left,measurement,H5_B_S
127.46400000000052,-9.031679999999996,left,measurement,H5_B_S
127.58166666666719,-9.048269999999997,left,measurement,H5_B_S
127.69933333333387,-9.052889999999996,left,measurement,H5_B_S
127.81700000000052,-9.073889999999988,left,measurement,H5_B_S
127.9346666666672,-9.09006,left,measurement,H5_B_S
128.05233333333388,-9.0951,left,measurement,H5_B_S
128.17000000000053,-9.125969999999999,left,measurement,H5_B_S
128.2876666666672,-9.164610000000003,left,measurement,H5_B_S
128.40533333333386,-9.189810000000005,left,measurement,H5_B_S
128.52300000000054,-9.207450000000005,left,measurement,H5_B_S
128.6406666666672,-9.212279999999998,left,measurement,H5_B_S
128.75833333333387,-9.2274,left,measurement,H5_B_S
128.87600000000054,-9.234750000000004,left,measurement,H5_B_S
128.9936666666672,-9.229079999999994,left,measurement,H5_B_S
129.11133333333387,-9.262889999999995,left,measurement,H5_B_S
129.22900000000053,-9.288719999999994,left,measurement,H5_B_S
129.3466666666672,-9.315389999999995,left,measurement,H5_B_S
129.46433333333388,-9.360960000000004,left,measurement,H5_B_S
129.58200000000053,-9.379859999999999,left,measurement,H5_B_S
129.6996666666672,-9.401700000000007,left,measurement,H5_B_S
129.81733333333386,-9.415350000000007,left,measurement,H5_B_S
129.93500000000054,-9.439919999999999,left,measurement,H5_B_S
130.0526666666672,-9.464279999999997,left,measurement,H5_B_S
130.17033333333387,-9.471839999999997,left,measurement,H5_B_S
130.28800000000055,-9.484019999999996,left,measurement,H5_B_S
130.4056666666672,-9.469319999999996,left,measurement,H5_B_S
130.52333333333388,-9.432150000000004,left,measurement,H5_B_S
130.64100000000053,-9.42018,left,measurement,H5_B_S
